scopus_id,doi,year,journal,title,source_id,identity,all_scopus_ids,user_clause,grouped_clause,previous_expanded,previous_candidate,previous_primary,named_designs,targeted,minimal,expanded_plus_clause,candidate_plus_clause
85190266461,10.1001/jamainternmed.2024.0343,2024,JAMA Internal Medicine,A Brief Intervention With Instant Messaging or Regular Text Messaging Support in Reducing Alcohol Use: A Randomized Clinical Trial,21100228546,doi:10.1001/jamainternmed.2024.0343,85190266461,false,false,false,true,false,false,false,false,false,true
105007208631,10.1001/jamainternmed.2025.1380,2025,JAMA Internal Medicine,Effectiveness of Text-Only E-Cigarette Warnings: A Meta-Analysis,21100228546,doi:10.1001/jamainternmed.2025.1380,105007208631,false,false,false,true,false,false,false,false,false,true
105029630689,10.1001/jamainternmed.2025.7439,2026,JAMA Internal Medicine,Mobile Chat Messaging for Smoking Relapse Prevention: A Randomized Clinical Trial,21100228546,doi:10.1001/jamainternmed.2025.7439,105029630689,false,false,false,true,false,false,false,false,false,true
85064120941,10.1001/jamanetworkopen.2018.6149,2018,JAMA Network Open,Ethical Acceptability of Postrandomization Consent in Pragmatic Clinical Trials,21100900345,doi:10.1001/jamanetworkopen.2018.6149,85064120941,false,false,true,true,true,true,true,true,true,true
85066491378,10.1001/jamanetworkopen.2018.7355,2019,JAMA Network Open,Association Between Financial Incentives and Participant Deception About Study Eligibility,21100900345,doi:10.1001/jamanetworkopen.2018.7355,85066491378,false,false,true,true,true,true,true,true,true,true
85064119998,10.1001/jamanetworkopen.2019.1062,2019,JAMA Network Open,Women's Attitudes Toward Invasive and Noninvasive Testing When Facing a High Risk of Fetal down Syndrome,21100900345,doi:10.1001/jamanetworkopen.2019.1062,85064119998,false,false,false,true,false,false,false,false,false,true
85072039923,10.1001/jamanetworkopen.2019.11120,2019,JAMA Network Open,Effect of MyTeen SMS-Based Mobile Intervention for Parents of Adolescents: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2019.11120,85072039923,false,false,false,true,false,false,false,false,false,true
85074336918,10.1001/jamanetworkopen.2019.14393,2019,JAMA Network Open,Effect of Escalating Financial Incentive Rewards on Maintenance of Weight Loss: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2019.14393,85074336918,false,false,false,true,false,false,false,false,false,true
85074397173,10.1001/jamanetworkopen.2019.14427,2019,JAMA Network Open,"Effectiveness of Universal School-Based Screening vs Targeted Screening for Major Depressive Disorder among Adolescents: A Trial Protocol for the Screening in High Schools to Identify, Evaluate, and Lower Depression (SHIELD) Randomized Clinical Trial",21100900345,doi:10.1001/jamanetworkopen.2019.14427,85074397173,false,false,false,true,false,false,false,false,false,true
85078712999,10.1001/jamanetworkopen.2019.20362,2020,JAMA Network Open,Effect of a Patient Decision Aid on Lung Cancer Screening Decision-Making by Persons Who Smoke: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2019.20362,85078712999,false,false,false,true,false,false,false,false,false,true
85070888210,10.1001/jamanetworkopen.2019.8199,2019,JAMA Network Open,Effect of Enhanced Medical Rehabilitation on Functional Recovery in Older Adults Receiving Skilled Nursing Care After Acute Rehabilitation: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2019.8199,85070888210,false,false,false,true,false,false,false,false,false,true
85070561118,10.1001/jamanetworkopen.2019.8652,2019,JAMA Network Open,Efficacy of a Technology-Enhanced Community Health Nursing Intervention vs Standard of Care for Female Adolescents and Young Adults with Pelvic Inflammatory Disease: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2019.8652,85070561118,false,false,false,true,false,false,false,false,false,true
85071559704,10.1001/jamanetworkopen.2019.9535,2019,JAMA Network Open,Effect of Primary Care Parent-Targeted Interventions on Parent-Adolescent Communication about Sexual Behavior and Alcohol Use: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2019.9535,85071559704,false,false,false,true,false,false,false,false,false,true
85080067905,10.1001/jamanetworkopen.2020.0001,2020,JAMA Network Open,Effect of a Skin Self-monitoring Smartphone Application on Time to Physician Consultation among Patients with Possible Melanoma: A Phase 2 Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2020.0001,85080067905,false,false,false,true,false,false,false,false,false,true
85099113594,10.1001/jamanetworkopen.2020.29571,2020,JAMA Network Open,"Public Opinion Perceptions, Private Support, and Public Actions of US Adults Regarding Gun Safety Policy",21100900345,doi:10.1001/jamanetworkopen.2020.29571,85099113594,false,false,false,true,false,false,false,false,false,true
85086939966,10.1001/jamanetworkopen.2020.8633,2020,JAMA Network Open,Assessment of Hazard Ratios in Oncology Clinical Trials Terminated Early for Superiority: A Systematic Review,21100900345,doi:10.1001/jamanetworkopen.2020.8633,85086939966,false,false,false,true,false,false,false,false,false,true
85102322278,10.1001/jamanetworkopen.2021.0045,2021,JAMA Network Open,Effect of Cigarette Constituent Messages with Engagement Text on Intention to Quit Smoking among Adults Who Smoke Cigarettes: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2021.0045,85102322278,false,false,false,true,false,false,false,false,false,true
85110587705,10.1001/jamanetworkopen.2021.17052,2021,JAMA Network Open,Physician Use of Stigmatizing Language in Patient Medical Records,21100900345,doi:10.1001/jamanetworkopen.2021.17052,85110587705,false,false,false,true,false,false,false,false,false,true
85110514898,10.1001/jamanetworkopen.2021.17115,2021,JAMA Network Open,"Effect of Physician-Delivered COVID-19 Public Health Messages and Messages Acknowledging Racial Inequity on Black and White Adults' Knowledge, Beliefs, and Practices Related to COVID-19: A Randomized Clinical Trial",21100900345,doi:10.1001/jamanetworkopen.2021.17115,85110514898,false,false,false,true,false,false,false,false,false,true
85113325271,10.1001/jamanetworkopen.2021.21683,2021,JAMA Network Open,Prescription of Lipid-Lowering and Antihypertensive Drugs following Pictorial Information about Subclinical Atherosclerosis: A Secondary Outcome of a Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2021.21683,85113325271,false,false,false,true,false,false,false,false,false,true
85114872407,10.1001/jamanetworkopen.2021.23453,2021,JAMA Network Open,Effect of a Telecare Case Management Program for Older Adults Who Are Homebound during the COVID-19 Pandemic: A Pilot Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2021.23453,85114872407,false,false,false,true,false,false,false,false,false,true
85117550049,10.1001/jamanetworkopen.2021.27827,2021,JAMA Network Open,"Testing practices, interpretation, and diagnostic evaluation of iron deficiency anemia by us primary care physicians",21100900345,doi:10.1001/jamanetworkopen.2021.27827,85117550049,false,false,false,true,true,true,true,true,false,true
85118934950,10.1001/jamanetworkopen.2021.33188,2021,JAMA Network Open,Accuracy of Physician Estimates of Out-of-Pocket Costs for Medication Filling,21100900345,doi:10.1001/jamanetworkopen.2021.33188,85118934950,false,false,false,true,false,false,false,false,false,true
85119886153,10.1001/jamanetworkopen.2021.35576,2021,JAMA Network Open,Educating Outpatients for Bowel Preparation Before Colonoscopy Using Conventional Methods vs Virtual Reality Videos Plus Conventional Methods,21100900345,doi:10.1001/jamanetworkopen.2021.35576,85119886153,false,false,false,true,false,false,false,false,false,true
85103746314,10.1001/jamanetworkopen.2021.3594,2021,JAMA Network Open,Association between Renin-Angiotensin-Aldosterone System Inhibitors and Clinical Outcomes in Patients with COVID-19: A Systematic Review and Meta-analysis,21100900345,doi:10.1001/jamanetworkopen.2021.3594,85103746314,false,false,false,true,false,false,false,false,false,true
85122558451,10.1001/jamanetworkopen.2021.40911,2022,JAMA Network Open,Effect of Written Exposure Therapy vs Cognitive Processing Therapy on Increasing Treatment Efficiency Among Military Service Members With Posttraumatic Stress Disorder A Randomized Noninferiority Trial,21100900345,doi:10.1001/jamanetworkopen.2021.40911,85122558451,false,false,false,true,false,false,false,false,false,true
85122979337,10.1001/jamanetworkopen.2021.42069,2022,JAMA Network Open,Efficacy of Therapeutic Aquatic Exercise vs Physical Therapy Modalities for Patients with Chronic Low Back Pain: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2021.42069,85122979337,false,false,false,true,false,false,false,false,false,true
85124777809,10.1001/jamanetworkopen.2021.43388,2022,JAMA Network Open,Effects of Ownership Text Message Wording and Reminders on Receipt of an Influenza Vaccination: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2021.43388,85124777809,false,false,false,true,false,false,false,false,false,true
85124172770,10.1001/jamanetworkopen.2021.46863,2022,JAMA Network Open,Effect of Patient Portal Messaging before Mailing Fecal Immunochemical Test Kit on Colorectal Cancer Screening Rates: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2021.46863,85124172770,false,false,false,true,false,false,false,false,false,true
85124174900,10.1001/jamanetworkopen.2021.46971,2022,JAMA Network Open,Effect of Exposure to Visual Campaigns and Narrative Vignettes on Addiction Stigma among Health Care Professionals: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2021.46971,85124174900,false,false,false,true,false,false,false,false,false,true
85125832585,10.1001/jamanetworkopen.2022.0202,2022,JAMA Network Open,"Effect of Clinical Decision Support on Cardiovascular Risk among Adults with Bipolar Disorder, Schizoaffective Disorder, or Schizophrenia: A Cluster Randomized Clinical Trial",21100900345,doi:10.1001/jamanetworkopen.2022.0202,85125832585,false,false,false,true,false,false,false,false,false,true
85132568970,10.1001/jamanetworkopen.2022.16649,2022,JAMA Network Open,Effect of Text Messaging and Behavioral Interventions on COVID-19 Vaccination Uptake A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2022.16649,85132568970,false,false,false,true,false,false,false,false,false,true
85134259919,10.1001/jamanetworkopen.2022.20696,2022,JAMA Network Open,Effect of the Family-Centered Advance Care Planning for Teens with Cancer Intervention on Sustainability of Congruence About End-of-Life Treatment Preferences A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2022.20696,85134259919,false,false,false,true,false,false,false,false,false,true
85138321615,10.1001/jamanetworkopen.2022.31903,2022,JAMA Network Open,Effect of a Lifestyle Intervention on Cardiometabolic Health Among Emerging Adults: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2022.31903,85138321615,false,false,false,true,false,false,false,false,false,true
85139225307,10.1001/jamanetworkopen.2022.37960,2022,JAMA Network Open,Effectiveness of a Health Coaching Intervention for Patient-Family Dyads to Improve Outcomes Among Adults With Diabetes: A Randomized Clinical Trial,21100900345,doi:10.1001/jamanetworkopen.2022.37960,85139225307,false,false,false,true,false,false,false,false,false,true
