scopus_id,doi,year,journal,title,sample_us_label,evidence_field,evidence_quote,rationale,us_and_non_us_samples_reported,metadata_sha256,abstract_sha256,reviewer,reviewer_type,review_date,human_validated,annotation_version,article_url,credited_authids,credited_researchers,n_credited_researchers,metadata_sample_us_label,source_review,fulltext_filename,fulltext_page,fulltext_source_sha256
84924257526,10.1017/S0007123413000343,2013,British Journal of Political Science,An 'a' for effort: Experimental evidence on UN security council engagement and support for US military action in Japan,non_us,abstract,"approximately 2,000 respondents in Japan",The US military-policy topic was evaluated by explicitly Japanese respondents.,false,00174befc6c70f9cd5492566d1ea45b12b090c5cac3510d13930ce216e07306f,fb77b236e70fc54a3563f2b7057ae27ec6ce798be99b2d9dc210159417c90e07,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1017/S0007123413000343,55917294300,Atsushi Tago,1,non_us,metadata,,,
84927910242,10.1111/1467-923X.12128,2015,Political Quarterly,What do voters want from their local MP?,non_us,abstract,a national sample of British voters,The experimental respondents are explicitly British voters.,false,59053d17ed794397d821842a3196e2ba34986be1898ac9e6143b83bbff77af0a,35dbecf64d0a79701246cf63d1ccedf324d5da14f96d75436a44866cbe9f877d,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1111/1467-923X.12128,37065230200,Markus Wagner,1,non_us,metadata,,,
84929260244,10.1111/puar.12387,2016,Public Administration Review,How Not to Increase Participation in Local Government: The Advantages of Experiments When Testing Policy Interventions,unclear,abstract,,Local government experiment without country.,false,5ae0ecb75656ce843c6058658719c31a1fc00e8fdd1a3c12dab815e5f239170e,889cb83b972d2a24a459cf4a3fe978322863bf7d3719474b6a1a2fd9cd66ac08,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/puar.12387,7401620196,Daniel M. Butler,1,unclear,metadata,,,
84929578243,10.1111/lsq.12074,2015,Legislative Studies Quarterly,How policy and procedure shape citizens' evaluations of senators,us_inferred,abstract,filibustering,State representation in the Senate and filibuster procedure support a US institutional-context inference.,false,ff03c4a8224a71821ff9c184391a0e1ef6001b941425cf06d2c80d07594618c8,da62a8bdb6893fdec5f73dc2367272804cb983f42d5488ec2ebfd328f34bd730,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1111/lsq.12074,35745930100,David Doherty,1,us_inferred,metadata,,,
84929675895,10.1093/pan/mpv006,2015,Political Analysis,Underreporting in political science survey experiments: Comparing questionnaires to published results,not_applicable,abstract,examines published survey experiments,This article audits reporting of existing studies rather than identifying an original respondent experiment.,false,b3cd5f8aad5dd8f1d06732918dc778d4baf84196e2a69281cf87bf39261018d0,4c4595147c93da4ac9d37caf8519e533b7d8c2c0b9cce968bb2ccf6a1040f6b3,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1093/pan/mpv006,55135830500,Gábor Simonovits,1,not_applicable,metadata,,,
84930584663,10.1177/1532673X14557273,2015,American Politics Research,Perceived Motives in the Political Arena,us_inferred,abstract,Joe Biden,The national surveys and motive experiments are embedded in a US political discussion including Biden's presidential candidacy.,false,c1f6cbb9e06f7dd22fd44121af328f96fa1cdd9fa7077d468c7cf6088924c8cf,b0db17972c53a18b2ee5b0807f276f9fa3a5a4117050bc8f15ec08c2530a0355,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1177/1532673X14557273,35745930100,David Doherty,1,us_inferred,metadata,,,
84931077293,10.1111/puar.12406,2016,Public Administration Review,Interpreting Performance Information: Motivated Reasoning or Unbiased Comprehension,non_us,full_text,representative sample of Danish citizens,Both experiments recruited Danish citizens from an Internet panel.,false,5e60bcc92fdf84fbcee4ab9728e0b526e7cb7885e0683e0962ae8ab057f1c05e,903279b3242ba9ff6baff7c2aca90b2bf89701492e09304cdbbe392890c21d0b,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.1111/puar.12406,35309171200,Martin Bækgaard,1,unclear,full_text,84931077293.pdf,11,365e70c9e74a283e1dd72de7564b1d3f81cc61764f4897ff007d540867bf6969
84931440609,10.1080/10967494.2015.1024905,2015,International Public Management Journal,Conducting Experiments in Public Management Research: A Practical Guide,not_applicable,abstract,provides advice on how to meet the practical challenges,Practical methods guide without an identifiable original experimental sample.,false,aa48cdbb3597608013061d820a75c30f6213e472784d30bcac821e7bbaecaf4c,fb04ba6a8e0ad379aa44598889db4cebbae0ab780d071660ac8bc9c0367052b4,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1080/10967494.2015.1024905,35309171200,Martin Bækgaard,1,not_applicable,metadata,,,
84938501817,10.1111/ajps.12206,2016,American Journal of Political Science,How Politicians Discount the Opinions of Constituents with Whom They Disagree,unclear,abstract,,State and local officials without named country.,false,9ebb1797eebea590647575615e5289d5b6d47b151ecdd4bb982d33aaa0707718,7aa8cbb3767ca718edbab171b1b5365457365b02a20dfe9486bf4043263691c5,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/ajps.12206,7401620196,Daniel M. Butler,1,unclear,metadata,,,
84938946159,10.1016/j.envsci.2015.07.010,2015,Environmental Science and Policy,How robust is public support for unilateral climate policy?,us_explicit,abstract,India and the United States,Representative experimental surveys explicitly include both India and the US.,true,99c729cb7ce995adcbff34a0dad7684876010f43c64c012b431ea38c891241da,8db7c761498ccf39313a5a4ce3ac5e3102ed9a77cd92659fa79bcc7845a3ece5,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1016/j.envsci.2015.07.010,6602110388,Thomas Bernauer,1,us_explicit,metadata,,,
84940214050,10.1111/puar.12325,2015,Public Administration Review,Activating the Forces of Public Service Motivation: Evidence from a Low-Intensity Randomized Survey Experiment,unclear,abstract,528 law students,The law students' country is unspecified.,false,13515cd0f8326dd893c99610fcc60d362ec7c905313e2a1681de6fd9a0f3f589,37ba0a95aaa67dd962e7514703948418744a6b54d565d0bee98bce2cdf5adcb3,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1111/puar.12325,56734108300,Mogens Jin Pedersen,1,unclear,metadata,,,
84940822479,10.1093/jopart/mut051,2015,Journal of Public Administration Research and Theory,"Performance information, blame avoidance, and politicians' attitudes to spending and reform: Evidence from an experiment",non_us,abstract,844 Danish city councilors,The experiment explicitly sampled Danish city councilors.,false,897574042e6b5806f54114a1459e3ce805d415aa3027ac9164da9e53fc374fd1,e5cf3f6261f3d850e43fd4ab1833f3880a184281c37d5ac7887f23fc940b2374,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1093/jopart/mut051,35309171200,Martin Bækgaard,1,non_us,metadata,,,
84941353207,10.1080/10584609.2015.1055526,2016,Political Communication,Elite Polarization and Public Opinion: How Polarization Is Communicated and Its Effects,us_inferred,abstract,American politics,Experiments follow analysis of US partisan polarization; sample location unstated.,false,13df597ba1ca1907e6a194f73239732d36158cfc1758793f13ae7871d616096a,3a6072976b3ec3949ce9a31de578cd04f0d0cc7843b7c0579e967fef77a183ab,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1080/10584609.2015.1055526,37063497400|56329786700,Kevin J. Mullinix; Joshua Robison,2,us_inferred,metadata,,,
84943199945,10.1111/jcom.12171,2015,Journal of Communication,Counteracting the Politicization of Science,us_explicit,full_text,a nationally representative survey in the United States,Both energy-technology experiments were embedded in the US survey.,false,fcfd036a32ef41edd19466dae6eaec157767aeadff7add48e756672baa856d36,d390e52c2079ec54fb93d0ff6fb995c8695a46a5787fb5bffbd97d59c0b0ad97,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1111/jcom.12171,12794521600|6603696960,Toby Bolsen; James N. Druckman,2,unclear,full_text,84943199945.pdf,12,d0db313fe9b9782776dd39d500649a2e8078130866c445936251447b26079d82
84943222917,10.1093/sf/sov047,2015,Social Forces,The power of love: The role of emotional attributions and standards in Heterosexuals' attitudes toward lesbian and gay couples,us_explicit,abstract,American heterosexuals,The original survey experiment explicitly studies American heterosexual respondents.,false,f186cd8b76e6f7dbd5b122b68502c15c8e67abf4d7e926736977e171a6de45eb,bc1d07b23e4a963109c33a63acd7c560581e1e287957344d6b8eec5215cc78ac,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1093/sf/sov047,55636964600,Long Doan,1,us_explicit,metadata,,,
84943355793,10.1111/ajps.12197,2015,American Journal of Political Science,Backing Out or Backing In? Commitment and Consistency in Audience Costs Theory,unclear,abstract,the president's decision,Audience costs and an unnamed president do not establish participant country.,false,d1b22b76851662c76e7e7429b436477ee87150d469ac0723853161b8fc8c72a0,44a498fcfa9f2e1b08ad54c9d262fe11cc954367c7771df0861c0c02546d45c9,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1111/ajps.12197,24554597700,Geoffrey P. R. Wallace,1,unclear,metadata,,,
84943817918,10.1111/sode.12128,2015,Social Development,First Arrival and Collective Land Ownership: How Children Reason About Who Owns the Land,unclear,abstract,children (9-12 years),The child participants' country is unspecified.,false,8ad7de2dd8b392080d83642d3f88fb0a60211d735407e56fa8b67102b178bb17,20f9ffce1dd15d3232465c2bd71bdf316b8b98d73cf2740e6ae1496d4fd25bfb,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1111/sode.12128,7006059165,Maykel Verkuyten,1,unclear,metadata,,,
84944081200,10.1080/15309576.2016.1071160,2016,Public Performance and Management Review,Uncovering the circumstances of performance information use findings from an experiment,unclear,abstract,,Budget scenarios without sample country.,false,53a24f6fa7ec19e36cc02a3100c87cd54fea4ae26176128a28e4e7515e33afa7,82257637a5026828cf1fa1b84760e627eb6922ec8e30088410e00beb63f153cf,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1080/15309576.2016.1071160,56354967100,Donald P. Moynihan,1,unclear,metadata,,,
84944232504,10.1016/j.ssresearch.2015.09.004,2016,Social Science Research,From the general to the specific: How social trust motivates relational trust,unclear,abstract,,MTurk and university students do not establish country.,false,8c22003975161111b70f2eb936c1f81604229bccab43ca21b3093a2e4a678d4d,42c579f0a031ded2b4658ad5d029aad0fcf2c56f2e4820315f2b6c8b8b7bc460,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.ssresearch.2015.09.004,36775562800,Blaine G. Robbins,1,unclear,metadata,,,
84945162574,10.1080/17430437.2015.1096250,2016,Sport in Society,The influence of race on attitudes about college athletics,us_explicit,abstract,African-Americans,Abstract reports experimental results for African-American respondents.,false,fac987f6c1ac03bab99606856137d4766f9298b99b7f418966f7545feb932a2e,d68fe3544b30d5c7add23dc57b8a8ad7a19aa3af119fa17b5e322051e0d22398,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1080/17430437.2015.1096250,6603696960,James N. Druckman,1,us_explicit,metadata,,,
84945247501,10.1007/s11109-015-9321-9,2016,Political Behavior,When is Changing Policy Positions Costly for Politicians? Experimental Evidence,unclear,abstract,,Candidate policy changes without country-specific context.,false,cb4b4e38222c95965f0f18ace872b70075e9f523b0a9469a5a6635b4ceeab85f,6fb24c00b3bc2364f9c8a7bbdeec761cfc3fd4e773ea5fd006ecc50d47e1ddac,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11109-015-9321-9,35745930100,David Doherty,1,unclear,metadata,,,
84946070200,10.1111/psq.12115,2014,Presidential Studies Quarterly,The Contemporary Presidency Obama's Authorization Paradox: Syria and Congress's Continued Relevance in Military Affairs,us_inferred,abstract,American politics,"The experiment evaluates President Obama's request for congressional authorization, supporting a US public-context inference.",false,bade094a3b80b1323ae8e690945cb28ec8ea3d150e65586ce000a4cc9dc36a78,c2df0d49615b6d8e66a62a43d2c796a0ace720dc8df8a5309dff572ed5f52666,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1111/psq.12115,12767146800,Douglas L. Kriner,1,us_inferred,metadata,,,
84946492047,10.1007/s11109-015-9303-y,2015,Political Behavior,An Experimental Approach to Economic Voting,unclear,abstract,presidential approval,An unnamed president and economic voting do not identify the country of the samples.,false,2c4f991a95c02a3000cae814400507d5c55baa7e74b910f5dc509cbf922848a3,436f01e8bf9286e1e2550d586dfcc26f69edcb46438beaaf629aa117c9e06022,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1007/s11109-015-9303-y,55135830500,Gábor Simonovits,1,unclear,metadata,,,
84955616709,10.1007/s11109-015-9329-1,2016,Political Behavior,Rolling off the Tongue into the Top-of-the-Head: Explaining Language Effects on Public Opinion,us_explicit,abstract,two U.S. surveys,"Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,6e608c2f633d5ec99d8b4a0f25e45ff4a341f7a11d0ffc1853c5911df902e76c,477e2673310dc43127e444bbd96a5d2e3391b0df966dda684c6eab73640db56c,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11109-015-9329-1,35183713000,Efrén O. Pérez,1,us_explicit,metadata,,,
84957805398,10.1111/pops.12186,2015,Political Psychology,"Emotional, Sensitive, and Unfit for Office? Gender Stereotype Activation and Support Female Candidates",unclear,abstract,a survey experiment and observational analysis,Female-candidate stereotypes do not locate the experimental respondents.,false,f8e750dea0e3090b778293ec2026f6947804e2afc6689f2998f9d4bf18d839af,12a7aa1273c2bdd17e6c759e35400ce5d89f76248517d3c006ef6264a590d2d4,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1111/pops.12186,54881904100,Nichole M. Bauer,1,unclear,metadata,,,
84959343624,10.3390/rel7030021,2016,Religions,Remembering to ask the boss: Priming and the dynamics of priest reliance on bishop cues,us_explicit,abstract,national sample of US Catholic priests,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,7c4f6a6aec6991e8fba38926c12af64ee737daff7a513e4b2f5954966974cace,8632962834268599800e5922d3b35a3d6f6001e0753ecf6149f56c5b961e8a2a,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.3390/rel7030021,24474160700,Brian R. Calfano,1,us_explicit,metadata,,,
84959905263,10.1080/15348423.2015.1131041,2016,Journal of Media and Religion,Muslim Mistrust: The Resilience of Negative Public Attitudes after Complimentary Information,us_inferred,abstract,American electorate,National surveys address US electorate and Fox News; sampling location unstated.,false,b5fcc7a97584b97401dd0581619069f0e207290be373ea154c908de4e4b830f8,a2d728c1c3858ebc02b9676509acfa2bc4100713ad148b4b614772788f024bde,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1080/15348423.2015.1131041,24474160700,Brian R. Calfano,1,us_inferred,metadata,,,
84960092229,10.1007/s10584-016-1631-3,2016,Climatic Change,The role of race and ethnicity in climate change polarization: evidence from a U.S. national survey experiment,us_explicit,abstract,2041 U.S. adults,"Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,ee0f640fb024f2f4f80d70a6ca6c23cccb3db8a962759bb334b597f2284f1236,7cab46ed48678b2b100f9465b9705c89e27dfb0d0c94aab936e6bd86396b3534,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s10584-016-1631-3,25226021600,Jonathon P. Schuldt,1,us_explicit,metadata,,,
84960115436,10.1016/j.socnet.2015.12.004,2016,Social Networks,The role of social capital in the job-related regional mobility decisions of unemployed individuals,non_us,abstract,"German ""Labour market and social security""",Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,2967aed0ff39cbb4540454f5c8702294bbd2c42e9f3df987b939094e469c82d8,8a56a16df491c4d727d0ae525851d24f7c98433338adaf520450fa7225a0c206,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.socnet.2015.12.004,17345249500,Martin Abraham,1,non_us,metadata,,,
