variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,article_ids,status
current_published,166,166,6505868314,Dolnicar S.,5,1,4,85199805605|85209691542|105019921140|105023675499|105038796493,actual_frozen_dashboard_ranking
current_published,167,166,6506538663,Ferree K.E.,5,5,0,85099695111|85101402918|85129594484|85147575918|105032843624,actual_frozen_dashboard_ranking
current_published,168,166,6506789846,Djupe P.A.,5,2,3,77950941472|84887527789|84888056901|85032020748|85047659603,actual_frozen_dashboard_ranking
current_published,169,166,6507601724,Kessels U.,5,1,4,84941420982|84989162307|85021792061|85083053425|85164741684,actual_frozen_dashboard_ranking
current_published,170,166,6602214882,Culpepper P.D.,5,5,0,85100982825|85134494855|85146123887|105002039991|105040003129,actual_frozen_dashboard_ranking
current_published,171,166,6603559510,Turgeon M.,5,2,3,85103989954|85192081135|85205391449|85213031996|105044141502,actual_frozen_dashboard_ranking
current_published,172,166,6701315673,Mutz D.C.,5,3,2,84893231254|85046652073|85071235282|85090433615|85097547967,actual_frozen_dashboard_ranking
current_published,173,166,6701385118,Delnevo C.D.,5,0,5,85110412461|85121980377|85130616938|85201870841|105025109298,actual_frozen_dashboard_ranking
current_published,174,166,7003496076,Valentino B.,5,1,4,84874488456|85026355323|85107690979|85126243073|85136230646,actual_frozen_dashboard_ranking
current_published,175,166,7003958020,Bäck H.,5,3,2,85083977074|85163109599|85166539849|105012238232|105032202385,actual_frozen_dashboard_ranking
current_published,176,166,7006076235,Nielson D.L.,5,1,4,85016450563|85042331449|85059536876|85096003795|85172920970,actual_frozen_dashboard_ranking
current_published,177,166,7006351054,Bowler S.,5,2,3,84958068743|85106422481|85141617196|85181836999|105037750844,actual_frozen_dashboard_ranking
current_published,178,166,7801376387,Canetti D.,5,0,5,85099209288|85127306349|85177031085|85188351147|105031648229,actual_frozen_dashboard_ranking
current_published,179,166,11141029900,Schaffer L.M.,5,3,3,85074743455|85130525116|85134683568|85169321398|85199687799,actual_frozen_dashboard_ranking
current_published,180,166,12446550300,Tingley D.,5,3,3,84902437963|85042230875|85077074496|85116162897|105003448058,actual_frozen_dashboard_ranking
current_published,181,166,12778395300,Karpowitz C.F.,5,5,0,84924121201|84981169079|85016404940|85097212075|85210846977,actual_frozen_dashboard_ranking
current_published,182,166,13409686500,Campbell R.,5,5,0,84891492128|84902325707|84918770484|85011749261|85065801512,actual_frozen_dashboard_ranking
current_published,183,166,13606654500,Radnitz S.,5,4,3,84946782078|85089599373|85117122958|85210171429|105009524946,actual_frozen_dashboard_ranking
current_published,184,166,14522871400,Mummolo J.,5,4,2,84983326080|85012273289|85019962970|85064805724|85074751612,actual_frozen_dashboard_ranking
current_published,185,166,16023197400,Wojcieszak M.,5,1,4,84939186199|85098748664|85195603094|105020833070|105022440662,actual_frozen_dashboard_ranking
current_published,186,166,16310498400,Rathbun B.C.,5,3,2,85126280332|85136291934|85159049564|85176376816|85194538813,actual_frozen_dashboard_ranking
current_published,187,166,20435282600,Esaiasson P.,5,2,3,85018392116|85081683443|85127425467|85133400042|105042292936,actual_frozen_dashboard_ranking
current_published,188,166,23034899700,Kreuter F.,5,0,5,84897431454|85077677068|85139826087|85143875823|85172706153,actual_frozen_dashboard_ranking
current_published,189,166,23485677100,Kertzer J.D.,5,3,2,85020188394|85046533072|85078720051|85111880408|85147100567,actual_frozen_dashboard_ranking
current_published,190,166,24172186400,Uscinski J.,5,2,3,84957801937|85096091363|85171743126|85213453216|105008440841,actual_frozen_dashboard_ranking
current_published,191,166,24176627400,Greenhill B.,5,4,2,85053490407|85053516700|85129126267|85177600255|85193281907,actual_frozen_dashboard_ranking
current_published,192,166,24512548200,Muñoz J.,5,3,2,84881262311|84938055673|85071244588|105010861532|105013232755,actual_frozen_dashboard_ranking
current_published,193,166,24723206400,Van De Walle S.,5,0,5,85077391560|85079424196|85128380882|85131662135|105040132322,actual_frozen_dashboard_ranking
current_published,194,166,25923258800,Akay A.,5,5,0,84864786059|84871215544|85059470728|85074503147|105018594667,actual_frozen_dashboard_ranking
current_published,195,166,25936478000,Muriaas R.,5,4,1,85047658704|85068835167|85191359623|105035008091|105036534160,actual_frozen_dashboard_ranking
current_published,196,166,25960713900,Finseraas H.,5,4,1,84908590426|84956951259|85130613226|85147597298|85160802270,actual_frozen_dashboard_ranking
current_published,197,166,26036187400,Lecheler S.,5,1,4,84938421606|85096343184|85148084584|85162699203|105009529125,actual_frozen_dashboard_ranking
current_published,198,166,26040763000,Harell A.,5,4,1,84908514129|84978492658|85104620919|85125142584|85196736674,actual_frozen_dashboard_ranking
current_published,199,166,34878180900,Urpelainen J.,5,0,5,84886728697|84894267918|84959507165|85035129578|85060250759,actual_frozen_dashboard_ranking
current_published,200,166,35181154300,Charbonneau E.,5,2,3,84918780367|85059023430|85091673336|85096111198|85207925672,actual_frozen_dashboard_ranking
current_published,201,166,35369186300,Ryan J.B.,5,0,5,85043511074|85107589103|85128402745|85208201243|105041096718,actual_frozen_dashboard_ranking
current_published,202,166,35750304200,Nickerson D.W.,5,0,5,84891482531|84938940292|85055875906|85065832222|85070810002,actual_frozen_dashboard_ranking
current_published,203,166,35761369500,Petersen M.B.,5,1,4,79959301476|85068263273|85070720944|105000252224|105029289824,actual_frozen_dashboard_ranking
current_published,204,166,36344071500,Mijs J.,5,4,1,85119977511|85121628744|85127597984|85175479456|105009890551,actual_frozen_dashboard_ranking
current_published,205,166,36485911700,Chaudoin S.,5,3,4,84895885119|85072051180|85089157918|85149621618|105016867757,actual_frozen_dashboard_ranking
current_published,206,166,36611896100,Mo C.H.,5,1,5,85018814484|85021435952|85046030225|85048552466|85146504074,actual_frozen_dashboard_ranking
current_published,207,166,36678736800,Adida C.L.,5,5,1,84959368542|85014360321|85014416065|85073100784|85173956792,actual_frozen_dashboard_ranking
current_published,208,166,37064318300,Filindra A.,5,5,1,85089868759|85146277336|105008319657|105029633144|105041576787,actual_frozen_dashboard_ranking
current_published,209,166,37065061400,Reeves A.,5,3,2,85041062360|85048827300|85106176160|85107827276|85126450365,actual_frozen_dashboard_ranking
current_published,210,166,38961922400,Scartascini C.,5,0,5,85087979372|85124278795|85142905676|85143588705|85202152064,actual_frozen_dashboard_ranking
current_published,211,166,39861207100,Hart P.S.,5,2,3,84982311638|85047169670|85061215469|105029175499|105043908097,actual_frozen_dashboard_ranking
current_published,212,166,49561366900,Levin D.H.,5,3,3,85131446697|85188334729|85191067296|105000221636|105002720818,actual_frozen_dashboard_ranking
current_published,213,166,49663830200,Marvel J.D.,5,4,3,84931365620|84947968623|84954324243|85055043066|85136313259,actual_frozen_dashboard_ranking
current_published,214,166,54787942200,Kim J.,5,0,5,85029421454|85029426933|85046077336|85074561575|105005969223,actual_frozen_dashboard_ranking
current_published,215,166,55177991700,Haeder S.F.,5,4,1,85126446512|105002026176|105018714689|105023686741|105041780221,actual_frozen_dashboard_ranking
current_published,216,166,55222268200,Nelson M.J.,5,1,4,85153772036|85166014738|105008078337|105046286365|105046899295,actual_frozen_dashboard_ranking
current_published,217,166,55236970500,Flores R.D.,5,5,2,85048124927|85053749730|85087008586|85096867241|105027959279,actual_frozen_dashboard_ranking
current_published,218,166,55258542600,Mccabe K.T.,5,3,4,85068980948|85091743617|85108097077|85159767294|85160587846,actual_frozen_dashboard_ranking
current_published,219,166,55326498000,Rogowski J.C.,5,2,4,84945589297|85041062360|85093976939|85107827276|85108111282,actual_frozen_dashboard_ranking
current_published,220,166,55353244800,Yarhi-Milo K.,5,2,3,85055537671|85076169910|85135600814|85136001212|85163615742,actual_frozen_dashboard_ranking
current_published,221,166,55358925400,Damelang A.,5,4,1,84975048512|85059935468|85089016364|85102730100|105010716576,actual_frozen_dashboard_ranking
current_published,222,166,55361073500,Lushenko P.,5,5,1,85128583393|85190510964|85207306616|105009055300|105016100903,actual_frozen_dashboard_ranking
current_published,223,166,55462719100,Johnson T.,5,4,2,85007565779|85028555766|85065619835|85087375150|85107935887,actual_frozen_dashboard_ranking
current_published,224,166,55463726000,Green J.C.,5,0,5,84879826764|84913551562|85017437971|85048036595|85217878286,actual_frozen_dashboard_ranking
current_published,225,166,55519790300,Gengler J.,5,2,3,85074286911|85075214969|85090363562|85162136264|85180204009,actual_frozen_dashboard_ranking
current_published,226,166,55578479500,Aruguete N.,5,5,0,85108077988|85184683757|105000531734|105002151721|105005410949,actual_frozen_dashboard_ranking
current_published,227,166,55684826800,Liang Z.,5,0,5,105020054345|105026787196|105034393757|105035295885|105046159836,actual_frozen_dashboard_ranking
current_published,228,166,55754821200,Klar S.,5,3,4,84885593497|85050201217|85063163272|85109414334|85129069349,actual_frozen_dashboard_ranking
current_published,229,166,55777846900,Hui I.,5,2,4,84884687868|84944172659|85062150291|85089367110|85116825992,actual_frozen_dashboard_ranking
current_published,230,166,55795750600,van der Voet J.,5,5,2,85074487665|85125811280|85142635785|85142658249|105001078469,actual_frozen_dashboard_ranking
current_published,231,166,55796093900,Haselswerdt J.,5,4,4,84938924252|85085359979|85091796340|85174302272|105037735738,actual_frozen_dashboard_ranking
current_published,232,166,55808386300,Heyder A.,5,4,1,84941420982|84989162307|85083053425|85189022210|85217708017,actual_frozen_dashboard_ranking
current_published,233,166,55810125900,Quinn D.M.,5,5,2,85068890892|85136503634|105000186280|105001806277|105034762648,actual_frozen_dashboard_ranking
current_published,234,166,55841597100,Campbell J.W.,5,3,4,85074516215|85122657325|85163745598|85169779109|105019538928,actual_frozen_dashboard_ranking
current_published,235,166,55921903400,Öhberg P.,5,1,4,84988650791|85048671210|85071180012|85090902021|85173893206,actual_frozen_dashboard_ranking
current_published,236,166,55939572800,Pedulla D.S.,5,3,4,84897680968|84922272011|84962146876|84977139449|85124082691,actual_frozen_dashboard_ranking
current_published,237,166,56003292300,Harris A.S.,5,3,2,85075956300|85085103442|85147125549|105023045092|105030982056,actual_frozen_dashboard_ranking
current_published,238,166,56022585300,Ostfeld M.,5,4,4,84893231254|84951859856|85014769474|85046031806|85211137112,actual_frozen_dashboard_ranking
current_published,239,166,56081528100,Reynolds-Tylus T.,5,5,1,85083320955|85134168352|85139817255|105009528152|105031821967,actual_frozen_dashboard_ranking
current_published,240,166,56102501200,Silber H.,5,4,1,85030673307|85143875823|85211349082|105009371163|105042563243,actual_frozen_dashboard_ranking
current_published,241,166,56109385800,Shiraito Y.,5,0,5,85158996065|85202847143|105015157804|105016364194|105039513668,actual_frozen_dashboard_ranking
current_published,242,166,56306732100,Clayton A.,5,4,1,85053763911|85068835167|85101149306|85176014042|105003956615,actual_frozen_dashboard_ranking
current_published,243,166,56387555600,Reher S.,5,3,4,85125068968|85149145985|85202482163|105002156689|105012893504,actual_frozen_dashboard_ranking
current_published,244,166,56494793900,Ziller C.,5,3,3,85091427059|85096655210|85139168126|85152667558|105008722015,actual_frozen_dashboard_ranking
current_published,245,166,56556860600,Knotz C.M.,5,3,2,85111715301|85113190278|85212286208|86000736348|105020815260,actual_frozen_dashboard_ranking
current_published,246,166,56669557400,Crabtree C.,5,0,5,85068624110|85096551400|85193402130|105002786008|105027673258,actual_frozen_dashboard_ranking
current_published,247,166,56719669600,Plescia C.,5,1,4,85078658570|85105262374|85108140441|85211987681|105019539379,actual_frozen_dashboard_ranking
current_published,248,166,56815878700,Kim M.,5,3,2,84908554750|85059023430|85186540040|85212113682|86000425392,actual_frozen_dashboard_ranking
current_published,249,166,56896529900,Yang J.,5,2,3,85150835929|85181871717|105003471152|105005606027|105029691287,actual_frozen_dashboard_ranking
current_published,250,166,56964805700,Li Y.,5,4,1,105010678041|105029254541|105031062598|105033283378|105034635702,actual_frozen_dashboard_ranking
current_published,251,166,57114676100,Winger G.,5,3,2,85162684304|85180826446|85192806180|85212322198|85212864029,actual_frozen_dashboard_ranking
current_published,252,166,57188576914,Mize T.D.,5,4,3,85044060138|85044078762|85135955560|85205547609|85208805512,actual_frozen_dashboard_ranking
current_published,253,166,57188590875,Muradova L.,5,3,2,85118588761|85143763291|85144766986|85183505722|105001950359,actual_frozen_dashboard_ranking
current_published,254,166,57188769754,Schuster C.,5,1,4,85041923450|85072333428|85075956300|85124895721|85190479468,actual_frozen_dashboard_ranking
current_published,255,166,57190181814,Anderson S.E.,5,4,1,85069894060|85139685035|85192543516|105008411988|105013881602,actual_frozen_dashboard_ranking
current_published,256,166,57190218096,Larsen M.V.,5,2,4,85019171113|85083672997|85098232010|85104318361|85210273617,actual_frozen_dashboard_ranking
current_published,257,166,57191625875,Gross M.,5,3,2,85053339684|85081202876|85081254629|85159949655|105039217495,actual_frozen_dashboard_ranking
current_published,258,166,57193223993,Fong C.,5,4,3,85065247262|85114607604|85150597869|105028213241|105037544615,actual_frozen_dashboard_ranking
current_published,259,166,57193236353,Fesenfeld L.P.,5,4,1,85103645348|85124455446|85153072511|105002030341|105046378266,actual_frozen_dashboard_ranking
current_published,260,166,57193737528,Tappin B.M.,5,5,1,85113531708|85149118557|85150721786|85163212575|85212150786,actual_frozen_dashboard_ranking
