authid,name,current_all_count,current_all_rank,current_all_position,current_us_count,current_us_rank,current_us_position,current_pool_count,current_pool_rank,current_pool_position,current_unclear,current_unreviewed,current_us_upper,full_all_count,full_all_rank,full_all_position,full_us_count,full_us_rank,full_us_position,full_pool_count,full_pool_rank,full_pool_position,full_unclear,full_unreviewed,full_us_upper,narrow_all_count,narrow_all_rank,narrow_all_position,narrow_us_count,narrow_us_rank,narrow_us_position,narrow_pool_count,narrow_pool_rank,narrow_pool_position,narrow_unclear,narrow_unreviewed,narrow_us_upper
14059687300,Barbour J.B.,0,,,,,,,,,,,,1,2703,4282,0,510,4445,,,,0,1,1,1,2652,4087,0,506,4247,,,,0,1,1
14060701000,Martin E.G.,0,,,,,,,,,,,,1,2703,4283,0,510,4446,,,,0,1,1,1,2652,4088,0,506,4248,,,,0,1,1
14062481100,Stochkendahl M.J.,0,,,,,,,,,,,,1,2703,4284,0,510,4447,,,,0,1,1,1,2652,4089,0,506,4249,,,,0,1,1
14062833100,Engelmann J.B.,0,,,,,,,,,,,,1,2703,4285,0,510,4448,,,,0,1,1,1,2652,4090,0,506,4250,,,,0,1,1
14062903900,Bachus K.,1,2190,2977,,,,,,,,,,1,2703,4286,0,510,4449,,,,0,1,1,1,2652,4091,0,506,4251,,,,0,1,1
14063394800,Gil J.M.,0,,,,,,,,,,,,1,2703,4287,0,510,4450,,,,0,1,1,1,2652,4092,0,506,4252,,,,0,1,1
14063587300,Mesplé-Somps S.,0,,,,,,,,,,,,1,2703,4288,0,510,4451,,,,0,1,1,1,2652,4093,0,506,4253,,,,0,1,1
14063997300,Stenner K.,0,,,,,,,,,,,,1,2703,4289,0,510,4452,,,,0,1,1,1,2652,4094,0,506,4254,,,,0,1,1
14066461900,Rivera L.M.,0,,,,,,,,,,,,1,2703,4290,0,510,4453,,,,0,1,1,1,2652,4095,0,506,4255,,,,0,1,1
14067696800,Maxwell R.,1,2190,2978,,,,,,,,,,1,2703,4291,0,510,4454,,,,0,1,1,1,2652,4096,0,506,4256,,,,0,1,1
14068412100,Bröring S.,1,2190,2979,,,,,,,,,,1,2703,4292,0,510,4455,,,,0,1,1,1,2652,4097,0,506,4257,,,,0,1,1
14070049100,Blanch M.T.,0,,,,,,,,,,,,1,2703,4293,0,510,4456,,,,0,1,1,1,2652,4098,0,506,4258,,,,0,1,1
14119317800,de Goeij P.,1,2190,2980,,,,,,,,,,1,2703,4294,0,510,4457,,,,0,1,1,1,2652,4099,0,506,4259,,,,0,1,1
14219584200,Shamseddeen W.,0,,,,,,,,,,,,1,2703,4295,0,510,4458,,,,0,1,1,1,2652,4100,0,506,4260,,,,0,1,1
14319168000,Schyns B.,1,2190,2981,,,,,,,,,,1,2703,4296,0,510,4459,,,,0,1,1,1,2652,4101,0,506,4261,,,,0,1,1
14319243800,Oveis C.,0,,,,,,,,,,,,1,2703,4297,0,510,4460,,,,0,1,1,1,2652,4102,0,506,4262,,,,0,1,1
14319487900,Wolak J.,1,2190,2982,,,,,,,,,,1,2703,4298,0,510,4461,,,,0,1,1,1,2652,4103,0,506,4263,,,,0,1,1
14323471600,Marti C.N.,0,,,,,,,,,,,,1,2703,4299,0,510,4462,,,,1,0,1,1,2652,4104,0,506,4264,,,,1,0,1
14420741500,Estow S.,0,,,,,,,,,,,,1,2703,4300,0,510,4463,,,,1,0,1,1,2652,4105,0,506,4265,,,,1,0,1
14420908200,Barnes J.,2,984,1190,,,,,,,,,,2,1170,1461,0,510,1726,,,,0,2,2,2,1164,1435,0,506,1696,,,,0,2,2
14422516800,MacCleery B.,0,,,,,,,,,,,,1,2703,4301,0,510,4464,,,,0,1,1,1,2652,4106,0,506,4266,,,,0,1,1
14424063500,Franklin C.A.,0,,,,,,,,,,,,1,2703,4302,0,510,4465,,,,0,1,1,1,2652,4107,0,506,4267,,,,0,1,1
14519316200,Margulis E.H.,0,,,,,,,,,,,,1,2703,4303,0,510,4466,,,,0,1,1,0,,,0,,,,,,0,0,0
14522676300,Justesen M.K.,4,292,327,,,,,,,,,,4,340,389,0,510,756,,,,0,4,4,4,340,388,0,506,751,,,,0,4,4
14522871400,Mummolo J.,5,166,184,,,,,,,,,,6,115,129,0,510,537,,,,1,5,6,6,115,129,0,506,533,,,,1,5,6
14527315700,Hartmann P.,1,2190,2983,,,,,,,,,,1,2703,4304,0,510,4467,,,,0,1,1,1,2652,4108,0,506,4268,,,,0,1,1
14618916900,Dolšak N.,1,2190,2984,,,,,,,,,,1,2703,4305,1,151,347,,,,0,0,1,1,2652,4109,1,151,346,,,,0,0,1
14618921500,Baranik L.E.,1,2190,2985,,,,,,,,,,1,2703,4306,0,510,4468,,,,0,1,1,1,2652,4110,0,506,4269,,,,0,1,1
14622477400,Jäckle A.,1,2190,2986,,,,,,,,,,1,2703,4307,0,510,4469,,,,1,0,1,1,2652,4111,0,506,4270,,,,1,0,1
14622634500,Espín A.M.,0,,,,,,,,,,,,1,2703,4308,0,510,4470,,,,0,1,1,1,2652,4112,0,506,4271,,,,0,1,1
14623425000,Svolik M.W.,2,984,1191,,,,,,,,,,2,1170,1462,0,510,1727,,,,0,2,2,2,1164,1436,0,506,1697,,,,0,2,2
14627885100,Reed D.D.,0,,,,,,,,,,,,1,2703,4309,0,510,4471,,,,0,1,1,1,2652,4113,0,506,4272,,,,0,1,1
14630304300,Dunham Y.,1,2190,2987,,,,,,,,,,1,2703,4310,0,510,4472,,,,0,1,1,1,2652,4114,0,506,4273,,,,0,1,1
14631719600,Carbone E.,0,,,,,,,,,,,,1,2703,4311,0,510,4473,,,,0,1,1,0,,,0,,,,,,0,0,0
14822385800,Kiviat B.,2,984,1192,,,,,,,,,,2,1170,1463,0,510,1728,,,,0,2,2,2,1164,1437,0,506,1698,,,,0,2,2
14822575600,Saperstein A.,1,2190,2988,,,,,,,,,,1,2703,4312,0,510,4474,,,,0,1,1,1,2652,4115,0,506,4274,,,,0,1,1
14827457200,Taylor J.,1,2190,2989,,,,,,,,,,1,2703,4313,0,510,4475,,,,0,1,1,1,2652,4116,0,506,4275,,,,0,1,1
14827593600,Zagefka H.,0,,,,,,,,,,,,1,2703,4314,0,510,4476,,,,0,1,1,1,2652,4117,0,506,4276,,,,0,1,1
14830202800,Alexander G.L.,0,,,,,,,,,,,,1,2703,4315,0,510,4477,,,,0,1,1,1,2652,4118,0,506,4277,,,,0,1,1
14832646600,Robin E. Gearing,11,19,22,5,40,41,5,42,42,0,0,5,11,22,25,5,43,44,5,43,44,0,0,5,11,22,25,5,43,44,5,43,44,0,0,5
14833872400,Ellis C.,3,513,592,,,,,,,,,,3,604,718,0,510,1036,,,,0,3,3,3,599,712,0,506,1026,,,,0,3,3
14834132200,Moyer-Gusé E.,0,,,,,,,,,,,,2,1170,1464,0,510,1729,,,,0,2,2,2,1164,1438,0,506,1699,,,,0,2,2
14834263000,LeBas A.,1,2190,2990,,,,,,,,,,1,2703,4316,0,510,4478,,,,0,1,1,1,2652,4119,0,506,4278,,,,0,1,1
14834656800,Witko C.,3,513,593,,,,,,,,,,3,604,719,2,88,125,,,,1,0,3,3,599,713,2,88,125,,,,1,0,3
14919358400,Hankla C.,1,2190,2991,,,,,,,,,,1,2703,4317,0,510,4479,,,,0,1,1,1,2652,4120,0,506,4279,,,,0,1,1
15019781800,Rehdanz K.,1,2190,2992,,,,,,,,,,1,2703,4318,0,510,4480,,,,0,1,1,1,2652,4121,0,506,4280,,,,0,1,1
15020018900,Wong-Parodi G.,1,2190,2993,,,,,,,,,,1,2703,4319,0,510,4481,,,,0,1,1,1,2652,4122,0,506,4281,,,,0,1,1
15022500300,Koçak Ö.,0,,,,,,,,,,,,1,2703,4320,0,510,4482,,,,0,1,1,1,2652,4123,0,506,4282,,,,0,1,1
15023863700,Ziblatt D.,1,2190,2994,,,,,,,,,,1,2703,4321,0,510,4483,,,,0,1,1,1,2652,4124,0,506,4283,,,,0,1,1
15025740000,Coibion O.,0,,,,,,,,,,,,2,1170,1465,0,510,1730,,,,0,2,2,2,1164,1439,0,506,1700,,,,0,2,2
15027434700,Shoshani A.,0,,,,,,,,,,,,1,2703,4322,0,510,4484,,,,0,1,1,1,2652,4125,0,506,4284,,,,0,1,1
15027946600,Underhill K.,1,2190,2995,,,,,,,,,,1,2703,4323,0,510,4485,,,,0,1,1,1,2652,4126,0,506,4285,,,,0,1,1
15029554000,Poels K.,0,,,,,,,,,,,,1,2703,4324,0,510,4486,,,,0,1,1,1,2652,4127,0,506,4286,,,,0,1,1
15030280500,Weitz-Shapiro R.,3,513,594,,,,,,,,,,3,604,720,0,510,1037,,,,0,0,0,3,599,714,0,506,1027,,,,0,0,0
15030383100,Wietzke F.B.,1,2190,2996,,,,,,,,,,1,2703,4325,0,510,4487,,,,0,1,1,1,2652,4128,0,506,4287,,,,0,1,1
15038344200,Thomas R.P.,0,,,,,,,,,,,,1,2703,4326,0,510,4488,,,,0,1,1,0,,,0,,,,,,0,0,0
15041322100,Zhang L.,1,2190,2997,,,,,,,,,,1,2703,4327,0,510,4489,,,,0,1,1,1,2652,4129,0,506,4288,,,,0,1,1
15041587300,Constantin T.,0,,,,,,,,,,,,1,2703,4328,0,510,4490,,,,0,1,1,1,2652,4130,0,506,4289,,,,0,1,1
15046355300,Willem A.,2,984,1193,,,,,,,,,,2,1170,1466,0,510,1731,,,,0,2,2,2,1164,1440,0,506,1701,,,,0,2,2
15047029600,Reinhart A.M.,1,2190,2998,,,,,,,,,,1,2703,4329,0,510,4491,,,,0,1,1,1,2652,4131,0,506,4290,,,,0,1,1
15048885600,Sokhey A.,1,2190,2999,,,,,,,,,,1,2703,4330,0,510,4492,,,,0,1,1,1,2652,4132,0,506,4291,,,,0,1,1
15049433200,Lemieux A.F.,2,984,1194,,,,,,,,,,3,604,721,0,510,1038,,,,0,3,3,3,599,715,0,506,1028,,,,0,3,3
15049653700,Kuppuswamy V.,1,2190,3000,,,,,,,,,,1,2703,4331,0,510,4493,,,,0,1,1,1,2652,4133,0,506,4292,,,,0,1,1
15049748900,Rubaltelli E.,1,2190,3001,,,,,,,,,,1,2703,4332,0,510,4494,,,,0,1,1,1,2652,4134,0,506,4293,,,,0,1,1
15049869200,Schofield C.A.,0,,,,,,,,,,,,2,1170,1467,0,510,1732,,,,0,2,2,2,1164,1441,0,506,1702,,,,0,2,2
15050129500,Chuan C.H.,1,2190,3002,,,,,,,,,,1,2703,4333,0,510,4495,,,,0,1,1,1,2652,4135,0,506,4294,,,,0,1,1
15050357400,Critchley C.,0,,,,,,,,,,,,1,2703,4334,0,510,4496,,,,0,1,1,1,2652,4136,0,506,4295,,,,0,1,1
15051165200,Peichl A.,1,2190,3003,,,,,,,,,,1,2703,4335,0,510,4497,,,,0,1,1,1,2652,4137,0,506,4296,,,,0,1,1
15051465700,Findor A.,1,2190,3004,,,,,,,,,,1,2703,4336,0,510,4498,,,,0,1,1,1,2652,4138,0,506,4297,,,,0,1,1
15051803400,Fernández I.,0,,,,,,,,,,,,1,2703,4337,0,510,4499,,,,0,1,1,1,2652,4139,0,506,4298,,,,0,1,1
15052384400,Schabrun S.M.,0,,,,,,,,,,,,1,2703,4338,0,510,4500,,,,0,1,1,1,2652,4140,0,506,4299,,,,0,1,1
15052680300,Verpoorten M.,1,2190,3005,,,,,,,,,,1,2703,4339,0,510,4501,,,,0,1,1,1,2652,4141,0,506,4300,,,,0,1,1
15054261300,Hyslop I.,0,,,,,,,,,,,,1,2703,4340,0,510,4502,,,,0,1,1,1,2652,4142,0,506,4301,,,,0,1,1
15057617400,Bayard S.,0,,,,,,,,,,,,1,2703,4341,0,510,4503,,,,0,1,1,1,2652,4143,0,506,4302,,,,0,1,1
15057854400,Hidalgo F.D.,1,2190,3006,,,,,,,,,,1,2703,4342,0,510,4504,,,,0,1,1,1,2652,4144,0,506,4303,,,,0,1,1
15058037500,Olson K.R.,0,,,,,,,,,,,,1,2703,4343,0,510,4505,,,,0,1,1,1,2652,4145,0,506,4304,,,,0,1,1
15058239700,Mercier H.,1,2190,3007,,,,,,,,,,3,604,722,0,510,1039,,,,0,3,3,3,599,716,0,506,1029,,,,0,3,3
15059715200,Waismel-Manor I.,1,2190,3008,,,,,,,,,,1,2703,4344,0,510,4506,,,,0,0,0,1,2652,4146,0,506,4305,,,,0,0,0
15059751700,Weitzel U.,1,2190,3009,,,,,,,,,,1,2703,4345,0,510,4507,,,,0,1,1,1,2652,4147,0,506,4306,,,,0,1,1
15060787300,Vermeir I.,1,2190,3010,,,,,,,,,,1,2703,4346,0,510,4508,,,,0,1,1,1,2652,4148,0,506,4307,,,,0,1,1
15061377000,Günther I.,0,,,,,,,,,,,,2,1170,1468,0,510,1733,,,,0,2,2,2,1164,1442,0,506,1703,,,,0,2,2
15061606500,Lovecraft A.L.,1,2190,3011,,,,,,,,,,1,2703,4347,0,510,4509,,,,0,1,1,1,2652,4149,0,506,4308,,,,0,1,1
15063097600,Moreno M.A.,0,,,,,,,,,,,,3,604,723,0,510,1040,,,,0,3,3,3,599,717,0,506,1030,,,,0,3,3
15063112700,McClintock C.,1,2190,3012,,,,,,,,,,1,2703,4348,0,510,4510,,,,0,1,1,1,2652,4150,0,506,4309,,,,0,1,1
15063450100,Sonderegger S.,1,2190,3013,,,,,,,,,,1,2703,4349,0,510,4511,,,,0,1,1,1,2652,4151,0,506,4310,,,,0,1,1
15063526800,Sheldon O.J.,1,2190,3014,,,,,,,,,,1,2703,4350,0,510,4512,,,,0,1,1,1,2652,4152,0,506,4311,,,,0,1,1
15064259400,Küster D.,1,2190,3015,,,,,,,,,,2,1170,1469,0,510,1734,,,,0,2,2,2,1164,1443,0,506,1704,,,,0,2,2
15064280900,Mannina G.,0,,,,,,,,,,,,1,2703,4351,0,510,4513,,,,0,1,1,1,2652,4153,0,506,4312,,,,0,1,1
15065635700,Ongena Y.,1,2190,3016,,,,,,,,,,1,2703,4352,0,510,4514,,,,0,1,1,1,2652,4154,0,506,4313,,,,0,1,1
15065658800,Letki N.,4,292,328,,,,,,,,,,4,340,390,0,510,757,,,,0,2,2,4,340,389,0,506,752,,,,0,2,2
15065767900,Krupnikov Y.,3,513,595,,,,,,,,,,3,604,724,0,510,1041,,,,0,3,3,3,599,718,0,506,1031,,,,0,3,3
15069108700,García-Retamero R.,0,,,,,,,,,,,,2,1170,1470,0,510,1735,,,,0,2,2,1,2652,4155,0,506,4314,,,,0,1,1
15070959000,Kajumulo K.F.,0,,,,,,,,,,,,1,2703,4353,0,510,4515,,,,0,1,1,1,2652,4156,0,506,4315,,,,0,1,1
15071314400,Dowling C.M.,2,984,1195,,,,,,,,,,3,604,725,0,510,1042,,,,0,3,3,3,599,719,0,506,1032,,,,0,3,3
15072339500,Stoutenborough J.W.,1,2190,3017,,,,,,,,,,1,2703,4354,0,510,4516,,,,0,1,1,1,2652,4157,0,506,4316,,,,0,1,1
15076710300,Agerström J.,1,2190,3018,,,,,,,,,,1,2703,4355,0,510,4517,,,,0,1,1,1,2652,4158,0,506,4317,,,,0,1,1
15078365700,Slattery T.J.,0,,,,,,,,,,,,1,2703,4356,0,510,4518,,,,0,1,1,0,,,0,,,,,,0,0,0
15078701200,Rothkopf C.A.,0,,,,,,,,,,,,1,2703,4357,0,510,4519,,,,0,1,1,0,,,0,,,,,,0,0,0
15080598000,Cleeren K.,1,2190,3019,,,,,,,,,,1,2703,4358,0,510,4520,,,,0,1,1,1,2652,4159,0,506,4318,,,,0,1,1
15080660400,Broniatowski D.A.,1,2190,3020,,,,,,,,,,1,2703,4359,0,510,4521,,,,0,1,1,1,2652,4160,0,506,4319,,,,0,1,1
15080918400,Kettrey H.H.,1,2190,3021,,,,,,,,,,1,2703,4360,0,510,4522,,,,0,1,1,1,2652,4161,0,506,4320,,,,0,1,1
15081500000,Meisina C.,0,,,,,,,,,,,,1,2703,4361,0,510,4523,,,,0,1,1,1,2652,4162,0,506,4321,,,,0,1,1
15081614800,Tresch A.,2,984,1196,,,,,,,,,,2,1170,1471,0,510,1736,,,,0,2,2,2,1164,1444,0,506,1705,,,,0,2,2
15119466500,Stroud N.J.,1,2190,3022,,,,,,,,,,1,2703,4362,1,151,348,,,,0,0,1,1,2652,4163,1,151,347,,,,0,0,1
15124350800,Mojzisch A.,0,,,,,,,,,,,,1,2703,4363,0,510,4524,,,,0,1,1,0,,,0,,,,,,0,0,0
15127614600,Sibthorp J.,1,2190,3023,,,,,,,,,,1,2703,4364,0,510,4525,,,,0,1,1,1,2652,4164,0,506,4322,,,,0,1,1
15130493000,Geiger B.B.,1,2190,3024,,,,,,,,,,1,2703,4365,0,510,4526,,,,0,1,1,1,2652,4165,0,506,4323,,,,0,1,1
15133688500,Wilchek-Aviad Y.,0,,,,,,,,,,,,1,2703,4366,0,510,4527,,,,0,1,1,1,2652,4166,0,506,4324,,,,0,1,1
15135104400,Carlin R.E.,2,984,1197,,,,,,,,,,2,1170,1472,0,510,1737,,,,0,2,2,2,1164,1445,0,506,1706,,,,0,2,2
15135602200,Haerens L.,0,,,,,,,,,,,,1,2703,4367,0,510,4528,,,,0,1,1,1,2652,4167,0,506,4325,,,,0,1,1
15519602600,Betsch C.,2,984,1198,,,,,,,,,,3,604,726,0,510,1043,,,,0,3,3,3,599,720,0,506,1033,,,,0,3,3
15520167800,Mingo C.A.,0,,,,,,,,,,,,1,2703,4368,0,510,4529,,,,0,1,1,1,2652,4168,0,506,4326,,,,0,1,1
15520639300,Kurt Gray,0,,,,,,,,,,,,1,2703,4369,1,151,349,,,,0,0,1,1,2652,4169,1,151,348,,,,0,0,1
15724521900,Bidet-Ildei C.,0,,,,,,,,,,,,1,2703,4370,0,510,4530,,,,0,1,1,0,,,0,,,,,,0,0,0
15724951100,Glauber R.,1,2190,3025,,,,,,,,,,1,2703,4371,0,510,4531,,,,0,1,1,1,2652,4170,0,506,4327,,,,0,1,1
15726850300,Vaaler M.L.,0,,,,,,,,,,,,1,2703,4372,0,510,4532,,,,0,1,1,1,2652,4171,0,506,4328,,,,0,1,1
15727080800,Young L.,2,984,1199,,,,,,,,,,2,1170,1473,0,510,1738,,,,0,2,2,2,1164,1446,0,506,1707,,,,0,2,2
15727341000,Avelino G.,1,2190,3026,,,,,,,,,,1,2703,4373,0,510,4533,,,,0,1,1,1,2652,4172,0,506,4329,,,,0,1,1
15728070200,Marinov N.,3,513,596,,,,,,,,,,3,604,727,0,510,1044,,,,0,3,3,3,599,721,0,506,1034,,,,0,3,3
15728405500,Skivenes M.,1,2190,3027,,,,,,,,,,1,2703,4374,0,510,4534,,,,0,1,1,1,2652,4173,0,506,4330,,,,0,1,1
15729030700,Lindhjem H.,1,2190,3028,,,,,,,,,,1,2703,4375,0,510,4535,,,,0,1,1,1,2652,4174,0,506,4331,,,,0,1,1
15730928000,Fløttum K.,1,2190,3029,,,,,,,,,,1,2703,4376,0,510,4536,,,,0,1,1,1,2652,4175,0,506,4332,,,,0,1,1
15731113900,Maliniak D.,2,984,1200,,,,,,,,,,2,1170,1474,0,510,1739,,,,0,2,2,2,1164,1447,0,506,1708,,,,0,2,2
15732100200,Wallace D.,1,2190,3030,,,,,,,,,,1,2703,4377,0,510,4537,,,,0,1,1,1,2652,4176,0,506,4333,,,,0,1,1
15738882100,Strambini E.,0,,,,,,,,,,,,1,2703,4378,0,510,4538,,,,0,1,1,1,2652,4177,0,506,4334,,,,0,1,1
15741848600,Skinner K.K.,1,2190,3031,,,,,,,,,,1,2703,4379,0,510,4539,,,,0,1,1,1,2652,4178,0,506,4335,,,,0,1,1
15749830900,Chiang Y.S.,2,984,1201,,,,,,,,,,2,1170,1475,0,510,1740,,,,0,2,2,2,1164,1448,0,506,1709,,,,0,2,2
15751636900,Rojas F.,1,2190,3032,,,,,,,,,,1,2703,4380,0,510,4540,,,,0,1,1,1,2652,4179,0,506,4336,,,,0,1,1
15752358500,Park H.S.,0,,,,,,,,,,,,1,2703,4381,0,510,4541,,,,0,1,1,1,2652,4180,0,506,4337,,,,0,1,1
15757311200,Hove T.,1,2190,3033,,,,,,,,,,1,2703,4382,0,510,4542,,,,0,1,1,1,2652,4181,0,506,4338,,,,0,1,1
15757321900,Goerres A.,1,2190,3034,,,,,,,,,,1,2703,4383,0,510,4543,,,,0,1,1,1,2652,4182,0,506,4339,,,,0,1,1
15757402700,Peter John Loewen,8,47,47,1,73,73,1,85,92,1,0,2,8,53,56,1,151,160,1,87,96,1,0,2,8,53,56,1,151,160,1,87,96,1,0,2
15757997300,Pickup M.,3,513,597,,,,,,,,,,3,604,728,0,510,1045,,,,0,3,3,3,599,722,0,506,1035,,,,0,3,3
15758204800,Sandefur J.,1,2190,3035,,,,,,,,,,1,2703,4384,0,510,4544,,,,0,1,1,1,2652,4183,0,506,4340,,,,0,1,1
15760327100,Lillywhite J.,0,,,,,,,,,,,,1,2703,4385,0,510,4545,,,,0,1,1,1,2652,4184,0,506,4341,,,,0,1,1
15760925400,Nicoletti C.,1,2190,3036,,,,,,,,,,1,2703,4386,0,510,4546,,,,0,0,0,1,2652,4185,0,506,4342,,,,0,0,0
15761330700,Wood A.,0,,,,,,,,,,,,1,2703,4387,0,510,4547,,,,0,1,1,1,2652,4186,0,506,4343,,,,0,1,1
15762999200,Lee H.E.,0,,,,,,,,,,,,1,2703,4388,0,510,4548,,,,0,1,1,1,2652,4187,0,506,4344,,,,0,1,1
15763483100,Sivasubramaniam D.,0,,,,,,,,,,,,2,1170,1476,0,510,1741,,,,0,2,2,2,1164,1449,0,506,1710,,,,0,2,2
15763689200,Seabrooke L.,1,2190,3037,,,,,,,,,,1,2703,4389,0,510,4549,,,,0,1,1,1,2652,4188,0,506,4345,,,,0,1,1
15765675400,Mazerolle L.,0,,,,,,,,,,,,1,2703,4390,0,510,4550,,,,0,1,1,1,2652,4189,0,506,4346,,,,0,1,1
15769409900,Jacobsen R.,1,2190,3038,,,,,,,,,,1,2703,4391,0,510,4551,,,,0,1,1,1,2652,4190,0,506,4347,,,,0,1,1
15769615500,Hershcovis M.S.,1,2190,3039,,,,,,,,,,1,2703,4392,0,510,4552,,,,0,1,1,1,2652,4191,0,506,4348,,,,0,1,1
15769985000,Renshon J.,4,292,329,,,,,,,,,,4,340,391,0,510,758,,,,0,4,4,4,340,390,0,506,753,,,,0,4,4
15770181100,Olsen O.K.,1,2190,3040,,,,,,,,,,1,2703,4393,0,510,4553,,,,0,1,1,1,2652,4192,0,506,4349,,,,0,1,1
15821307700,Subotić J.,1,2190,3041,,,,,,,,,,1,2703,4394,0,510,4554,,,,0,1,1,1,2652,4193,0,506,4350,,,,0,1,1
15821688600,Anestis M.D.,0,,,,,,,,,,,,1,2703,4395,0,510,4555,,,,0,1,1,1,2652,4194,0,506,4351,,,,0,1,1
15823017200,Sanbonmatsu L.,0,,,,,,,,,,,,1,2703,4396,0,510,4556,,,,0,1,1,1,2652,4195,0,506,4352,,,,0,1,1
15826536000,Kushnick G.,3,513,598,,,,,,,,,,3,604,729,0,510,1046,,,,0,2,2,3,599,723,0,506,1036,,,,0,2,2
15829081500,Desmidt S.,0,,,,,,,,,,,,1,2703,4397,0,510,4557,,,,0,1,1,1,2652,4196,0,506,4353,,,,0,1,1
15831610200,Feigh K.M.,0,,,,,,,,,,,,1,2703,4398,0,510,4558,,,,0,1,1,1,2652,4197,0,506,4354,,,,0,1,1
15831965800,Flavin P.J.,4,292,330,,,,,,,,,,4,340,392,1,151,190,,,,0,3,4,4,340,391,1,151,190,,,,0,3,4
15832026500,Gino F.,0,,,,,,,,,,,,1,2703,4399,0,510,4559,,,,0,1,1,1,2652,4198,0,506,4355,,,,0,1,1
15832385400,Krebs D.,1,2190,3042,,,,,,,,,,1,2703,4400,0,510,4560,,,,0,1,1,1,2652,4199,0,506,4356,,,,0,1,1
15834029300,Cuéllar M.F.,1,2190,3043,,,,,,,,,,1,2703,4401,0,510,4561,,,,0,1,1,1,2652,4200,0,506,4357,,,,0,1,1
15839360600,Gromet D.M.,1,2190,3044,,,,,,,,,,1,2703,4402,0,510,4562,,,,0,1,1,1,2652,4201,0,506,4358,,,,0,1,1
15840091600,Landais E.,0,,,,,,,,,,,,1,2703,4403,0,510,4563,,,,0,1,1,1,2652,4202,0,506,4359,,,,0,1,1
15841527000,DeScioli P.,0,,,,,,,,,,,,3,604,730,0,510,1047,,,,0,3,3,2,1164,1450,0,506,1711,,,,0,2,2
15842064300,Moss-Racusin C.A.,0,,,,,,,,,,,,3,604,731,0,510,1048,,,,0,3,3,3,599,724,0,506,1037,,,,0,3,3
15846309700,Little L.,1,2190,3045,,,,,,,,,,1,2703,4404,0,510,4564,,,,0,1,1,1,2652,4203,0,506,4360,,,,0,1,1
15847891200,Curceanu C.,0,,,,,,,,,,,,1,2703,4405,0,510,4565,,,,1,0,1,1,2652,4204,0,506,4361,,,,1,0,1
15847947500,Engelmann D.,1,2190,3046,,,,,,,,,,1,2703,4406,0,510,4566,,,,0,1,1,1,2652,4205,0,506,4362,,,,0,1,1
15848397400,Janky B.,3,513,599,,,,,,,,,,3,604,732,0,510,1049,,,,0,3,3,3,599,725,0,506,1038,,,,0,3,3
15851581700,Padilla Rosa E.,1,2190,3047,,,,,,,,,,1,2703,4407,0,510,4567,,,,0,1,1,1,2652,4206,0,506,4363,,,,0,1,1
15923466100,Lyall J.,4,292,331,,,,,,,,,,4,340,393,0,510,759,,,,0,4,4,4,340,392,0,506,754,,,,0,4,4
15923511200,Louvieris P.,0,,,,,,,,,,,,1,2703,4408,0,510,4568,,,,0,1,1,1,2652,4207,0,506,4364,,,,0,1,1
15924284200,Wykowska A.,1,2190,3048,,,,,,,,,,3,604,733,0,510,1050,,,,0,3,3,3,599,726,0,506,1039,,,,0,3,3
15925211000,Beltrán U.,1,2190,3049,,,,,,,,,,1,2703,4409,0,510,4569,,,,0,1,1,1,2652,4208,0,506,4365,,,,0,1,1
16021212100,Alcañiz I.,2,984,1202,,,,,,,,,,2,1170,1477,0,510,1742,,,,0,2,2,2,1164,1451,0,506,1712,,,,0,2,2
16021441200,Chong D.,1,2190,3050,,,,,,,,,,1,2703,4410,0,510,4570,,,,1,0,1,1,2652,4209,0,506,4366,,,,1,0,1
16022019100,Flowe H.,0,,,,,,,,,,,,1,2703,4411,0,510,4571,,,,0,1,1,1,2652,4210,0,506,4367,,,,0,1,1
16023197400,Magdalena Wojcieszak,5,166,185,,,,4,48,57,,,,7,83,87,5,43,48,5,43,48,2,0,7,7,83,87,5,43,48,5,43,48,2,0,7
16025044700,Madsen M.R.,1,2190,3051,,,,,,,,,,1,2703,4412,0,510,4572,,,,0,1,1,1,2652,4211,0,506,4368,,,,0,1,1
16027994400,Cheeseman N.,3,513,600,,,,,,,,,,3,604,734,0,510,1051,,,,0,3,3,3,599,727,0,506,1040,,,,0,3,3
16028893500,Lustria M.L.A.,0,,,,,,,,,,,,1,2703,4413,0,510,4573,,,,0,1,1,1,2652,4212,0,506,4369,,,,0,1,1
16028942300,Kugler M.B.,1,2190,3052,,,,,,,,,,1,2703,4414,0,510,4574,,,,0,1,1,1,2652,4213,0,506,4370,,,,0,1,1
16029040400,Maier J.,1,2190,3053,,,,,,,,,,1,2703,4415,0,510,4575,,,,0,1,1,1,2652,4214,0,506,4371,,,,0,1,1
16029149900,Jeff Niederdeppe,6,96,108,,,,6,34,41,,,,10,33,33,8,14,17,8,14,17,2,0,10,10,33,33,8,14,17,8,14,17,2,0,10
16029292400,Swets B.,0,,,,,,,,,,,,1,2703,4416,0,510,4576,,,,0,1,1,0,,,0,,,,,,0,0,0
16030269500,Deller J.,1,2190,3054,,,,,,,,,,1,2703,4417,0,510,4577,,,,0,1,1,1,2652,4215,0,506,4372,,,,0,1,1
16031991000,Polito V.,0,,,,,,,,,,,,1,2703,4418,0,510,4578,,,,0,1,1,1,2652,4216,0,506,4373,,,,0,1,1
