scopus_id,doi,year,source_id,journal,title,identity,all_scopus_ids,candidate,named_base,named_extra,guarded_design,procedure,reading_assignment,latest_revised,initial_concepts,initial_exposure,initial_exposure_human
85064119998,10.1001/jamanetworkopen.2019.1062,2019,21100900345,JAMA Network Open,Women's Attitudes Toward Invasive and Noninvasive Testing When Facing a High Risk of Fetal down Syndrome,doi:10.1001/jamanetworkopen.2019.1062,85064119998,true,false,false,false,true,false,false,true,true,true
85072039923,10.1001/jamanetworkopen.2019.11120,2019,21100900345,JAMA Network Open,Effect of MyTeen SMS-Based Mobile Intervention for Parents of Adolescents: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2019.11120,85072039923,true,false,false,false,true,false,false,true,true,true
85074336918,10.1001/jamanetworkopen.2019.14393,2019,21100900345,JAMA Network Open,Effect of Escalating Financial Incentive Rewards on Maintenance of Weight Loss: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2019.14393,85074336918,true,false,false,false,true,false,false,true,true,true
85074397173,10.1001/jamanetworkopen.2019.14427,2019,21100900345,JAMA Network Open,"Effectiveness of Universal School-Based Screening vs Targeted Screening for Major Depressive Disorder among Adolescents: A Trial Protocol for the Screening in High Schools to Identify, Evaluate, and Lower Depression (SHIELD) Randomized Clinical Trial",doi:10.1001/jamanetworkopen.2019.14427,85074397173,true,false,false,false,true,false,false,true,false,false
85078712999,10.1001/jamanetworkopen.2019.20362,2020,21100900345,JAMA Network Open,Effect of a Patient Decision Aid on Lung Cancer Screening Decision-Making by Persons Who Smoke: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2019.20362,85078712999,true,false,false,false,true,false,false,true,true,true
85070888210,10.1001/jamanetworkopen.2019.8199,2019,21100900345,JAMA Network Open,Effect of Enhanced Medical Rehabilitation on Functional Recovery in Older Adults Receiving Skilled Nursing Care After Acute Rehabilitation: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2019.8199,85070888210,true,false,false,false,true,false,false,true,false,false
85070561118,10.1001/jamanetworkopen.2019.8652,2019,21100900345,JAMA Network Open,Efficacy of a Technology-Enhanced Community Health Nursing Intervention vs Standard of Care for Female Adolescents and Young Adults with Pelvic Inflammatory Disease: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2019.8652,85070561118,true,false,false,false,true,false,false,true,true,true
85071559704,10.1001/jamanetworkopen.2019.9535,2019,21100900345,JAMA Network Open,Effect of Primary Care Parent-Targeted Interventions on Parent-Adolescent Communication about Sexual Behavior and Alcohol Use: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2019.9535,85071559704,true,false,false,false,true,false,false,false,false,false
85080067905,10.1001/jamanetworkopen.2020.0001,2020,21100900345,JAMA Network Open,Effect of a Skin Self-monitoring Smartphone Application on Time to Physician Consultation among Patients with Possible Melanoma: A Phase 2 Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2020.0001,85080067905,true,false,false,false,true,false,false,false,false,false
85099113594,10.1001/jamanetworkopen.2020.29571,2020,21100900345,JAMA Network Open,"Public Opinion Perceptions, Private Support, and Public Actions of US Adults Regarding Gun Safety Policy",doi:10.1001/jamanetworkopen.2020.29571,85099113594,true,false,false,false,true,false,false,true,true,true
85086939966,10.1001/jamanetworkopen.2020.8633,2020,21100900345,JAMA Network Open,Assessment of Hazard Ratios in Oncology Clinical Trials Terminated Early for Superiority: A Systematic Review,doi:10.1001/jamanetworkopen.2020.8633,85086939966,true,false,false,false,true,false,false,true,false,false
85102322278,10.1001/jamanetworkopen.2021.0045,2021,21100900345,JAMA Network Open,Effect of Cigarette Constituent Messages with Engagement Text on Intention to Quit Smoking among Adults Who Smoke Cigarettes: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2021.0045,85102322278,true,false,false,false,true,false,false,true,true,true
85110587705,10.1001/jamanetworkopen.2021.17052,2021,21100900345,JAMA Network Open,Physician Use of Stigmatizing Language in Patient Medical Records,doi:10.1001/jamanetworkopen.2021.17052,85110587705,true,false,false,false,true,false,false,false,false,false
85110514898,10.1001/jamanetworkopen.2021.17115,2021,21100900345,JAMA Network Open,"Effect of Physician-Delivered COVID-19 Public Health Messages and Messages Acknowledging Racial Inequity on Black and White Adults' Knowledge, Beliefs, and Practices Related to COVID-19: A Randomized Clinical Trial",doi:10.1001/jamanetworkopen.2021.17115,85110514898,true,false,false,false,true,false,false,true,true,true
85113325271,10.1001/jamanetworkopen.2021.21683,2021,21100900345,JAMA Network Open,Prescription of Lipid-Lowering and Antihypertensive Drugs following Pictorial Information about Subclinical Atherosclerosis: A Secondary Outcome of a Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2021.21683,85113325271,true,false,false,false,true,false,false,true,true,true
85114872407,10.1001/jamanetworkopen.2021.23453,2021,21100900345,JAMA Network Open,Effect of a Telecare Case Management Program for Older Adults Who Are Homebound during the COVID-19 Pandemic: A Pilot Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2021.23453,85114872407,true,false,false,false,true,false,false,true,false,false
85117550049,10.1001/jamanetworkopen.2021.27827,2021,21100900345,JAMA Network Open,"Testing practices, interpretation, and diagnostic evaluation of iron deficiency anemia by us primary care physicians",doi:10.1001/jamanetworkopen.2021.27827,85117550049,true,true,false,false,false,false,false,true,true,true
85118934950,10.1001/jamanetworkopen.2021.33188,2021,21100900345,JAMA Network Open,Accuracy of Physician Estimates of Out-of-Pocket Costs for Medication Filling,doi:10.1001/jamanetworkopen.2021.33188,85118934950,true,false,false,false,true,false,false,true,false,false
85119886153,10.1001/jamanetworkopen.2021.35576,2021,21100900345,JAMA Network Open,Educating Outpatients for Bowel Preparation Before Colonoscopy Using Conventional Methods vs Virtual Reality Videos Plus Conventional Methods,doi:10.1001/jamanetworkopen.2021.35576,85119886153,true,false,false,false,true,false,false,true,false,false
85103746314,10.1001/jamanetworkopen.2021.3594,2021,21100900345,JAMA Network Open,Association between Renin-Angiotensin-Aldosterone System Inhibitors and Clinical Outcomes in Patients with COVID-19: A Systematic Review and Meta-analysis,doi:10.1001/jamanetworkopen.2021.3594,85103746314,true,false,false,false,true,false,false,true,false,false
85122558451,10.1001/jamanetworkopen.2021.40911,2022,21100900345,JAMA Network Open,Effect of Written Exposure Therapy vs Cognitive Processing Therapy on Increasing Treatment Efficiency Among Military Service Members With Posttraumatic Stress Disorder A Randomized Noninferiority Trial,doi:10.1001/jamanetworkopen.2021.40911,85122558451,true,false,false,false,true,false,false,false,false,false
85122979337,10.1001/jamanetworkopen.2021.42069,2022,21100900345,JAMA Network Open,Efficacy of Therapeutic Aquatic Exercise vs Physical Therapy Modalities for Patients with Chronic Low Back Pain: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2021.42069,85122979337,true,false,false,false,true,false,false,true,false,false
85124777809,10.1001/jamanetworkopen.2021.43388,2022,21100900345,JAMA Network Open,Effects of Ownership Text Message Wording and Reminders on Receipt of an Influenza Vaccination: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2021.43388,85124777809,true,false,false,false,true,false,false,true,true,true
85124172770,10.1001/jamanetworkopen.2021.46863,2022,21100900345,JAMA Network Open,Effect of Patient Portal Messaging before Mailing Fecal Immunochemical Test Kit on Colorectal Cancer Screening Rates: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2021.46863,85124172770,true,false,false,false,true,false,false,true,false,false
85124174900,10.1001/jamanetworkopen.2021.46971,2022,21100900345,JAMA Network Open,Effect of Exposure to Visual Campaigns and Narrative Vignettes on Addiction Stigma among Health Care Professionals: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2021.46971,85124174900,true,false,false,false,true,false,false,true,true,true
85125832585,10.1001/jamanetworkopen.2022.0202,2022,21100900345,JAMA Network Open,"Effect of Clinical Decision Support on Cardiovascular Risk among Adults with Bipolar Disorder, Schizoaffective Disorder, or Schizophrenia: A Cluster Randomized Clinical Trial",doi:10.1001/jamanetworkopen.2022.0202,85125832585,true,false,false,false,true,false,false,true,false,false
85132568970,10.1001/jamanetworkopen.2022.16649,2022,21100900345,JAMA Network Open,Effect of Text Messaging and Behavioral Interventions on COVID-19 Vaccination Uptake A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2022.16649,85132568970,true,false,false,false,true,false,false,true,true,true
85134259919,10.1001/jamanetworkopen.2022.20696,2022,21100900345,JAMA Network Open,Effect of the Family-Centered Advance Care Planning for Teens with Cancer Intervention on Sustainability of Congruence About End-of-Life Treatment Preferences A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2022.20696,85134259919,true,false,false,false,true,false,false,true,true,true
85138321615,10.1001/jamanetworkopen.2022.31903,2022,21100900345,JAMA Network Open,Effect of a Lifestyle Intervention on Cardiometabolic Health Among Emerging Adults: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2022.31903,85138321615,true,false,false,false,true,false,false,true,true,true
85139225307,10.1001/jamanetworkopen.2022.37960,2022,21100900345,JAMA Network Open,Effectiveness of a Health Coaching Intervention for Patient-Family Dyads to Improve Outcomes Among Adults With Diabetes: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2022.37960,85139225307,true,false,false,false,true,false,false,true,false,false
85142401596,10.1001/jamanetworkopen.2022.42853,2022,21100900345,JAMA Network Open,Effect of Electronic Outreach Using Patient Portal Messages on Well Child Care Visit Completion: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2022.42853,85142401596,true,false,false,false,true,false,false,true,false,false
85148307068,10.1001/jamanetworkopen.2022.56208,2023,21100900345,JAMA Network Open,Vaccination Intention Following Receipt of Vaccine Information Through Interactive Simulation vs Text among COVID-19 Vaccine-Hesitant Adults during the Omicron Wave in Germany,doi:10.1001/jamanetworkopen.2022.56208,85148307068,true,false,false,false,true,false,false,true,true,true
85127856371,10.1001/jamanetworkopen.2022.6257,2022,21100900345,JAMA Network Open,Effect of Plasma and Blood Donations on Levels of Perfluoroalkyl and Polyfluoroalkyl Substances in Firefighters in Australia: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2022.6257,85127856371,true,false,false,false,true,false,false,false,false,false
85149427570,10.1001/jamanetworkopen.2023.0301,2023,21100900345,JAMA Network Open,Assessment of a Text Message-Based Smoking Cessation Intervention for Adult Smokers in China: A Randomized Clinical Trial,doi:10.1001/jamanetworkopen.2023.0301,85149427570,true,false,false,false,true,false,false,true,true,true
